wave,flux,sigma
3300.0000000000005,0.018708886172532975,0.013784519573116993
3311.0318870238752,0.02812425124431306,0.013354030563381317
3322.1006535769357,0.042709905505772694,0.012813233265852639
3333.2064229988164,0.02699525220516372,0.01255795609377164
3344.349318964206,0.014313242596235875,0.01228238475498937
3355.52946558699,0.04049864374652388,0.012042085476239753
3366.7469873959726,0.00695014258681931,0.011897523873634233
3378.0020093362546,0.026465705108527332,0.011443988258206951
3389.2946567706267,0.011628120559184954,0.011351883083067086
3400.6250554809667,0.017402296996355114,0.010833836093271454
3411.9933316696415,0.03156013169782555,0.010348324859589697
3423.3996119609133,0.027150461300470382,0.010467318735248494
3434.844023402349,0.010132661409344292,0.010568232488517237
3446.3266934662315,0.035956167656340014,0.01023384622546646
3457.847750050986,0.01139600711338283,0.009857799279101373
3469.4073214825994,0.020001282764326382,0.009555644144342203
3481.0055365160556,0.029050366818498406,0.009305931214049185
3492.6425243367635,0.030499462656937405,0.009026039920705732
3504.318414561997,0.027647727290932376,0.008870638121629547
3516.033337242342,0.05243205160106876,0.008834742263046657
3527.7874228631417,0.05046771937165863,0.008652335379697059
3539.5808023459526,0.04595620796801138,0.008422651661633076
3551.4136070500026,0.053325611968726545,0.008183688421177776
3563.28596877365,0.04461176219370917,0.008141140893020067
3575.198019755855,0.05984010603838955,0.008044709500895158
3587.149892677652,0.034310870247117875,0.007992297231808347
3599.1417206636297,0.032510020610863444,0.00788763082775938
3611.173637283412,0.05968621836369676,0.007804885536712474
3623.2457765531435,0.0485950785050536,0.007650295928851628
3635.3582729369846,0.04235995031970387,0.007378387679406021
3647.511261348607,0.04908642267101184,0.007104999280852717
3659.7048771527016,0.05267605556502167,0.006855230137741876
3671.9392561664827,0.06310820686252508,0.00668470265991629
3684.2145346612006,0.0437704546991232,0.00656081442687837
3696.5308493636576,0.05436455048079006,0.00641227307464032
3708.8883374577335,0.04483242970093865,0.006449209042320635
3721.2871365859164,0.03712741679962252,0.0064028086280882674
3733.7273848508326,0.042922353454490456,0.006250549277569857
3746.2092208167815,0.04308856165942304,0.006164960142368105
3758.7327835112833,0.033238088123315565,0.006099953388261382
3771.298212426627,0.021081710296570785,0.005950510752266832
3783.9056475214256,0.036679222315943914,0.0057913293486175745
3796.555229222173,0.03930820595430252,0.005744608648850791
3809.247098424805,0.030467015974245476,0.005728974377709153
3821.981396496276,0.040749760664253815,0.005698920668103326
3834.758265276125,0.057535336077299076,0.0058155629982858635
3847.577847078064,0.0721232484783764,0.005953074460151994
3860.4402846915605,0.07692243013556382,0.0059564194949974425
3873.3457213834213,0.0833144868769744,0.005811212934112337
3886.294300899397,0.09323028981034587,0.005477690354154633
3899.2861674657775,0.09315534785392182,0.005309538025655058
3912.3214657910025,0.10622185918108648,0.005251786669541999
3925.4003410672735,0.11223585420939777,0.005225742131904186
3938.5229389721653,0.11243324877420635,0.005356995349614803
3951.689405670252,0.11180502194225846,0.0054038070184883455
3964.8998878147377,0.10773149808540065,0.005319504407334268
3978.154532549086,0.1030616256911117,0.005197565290671536
3991.453487508664,0.10680416997935402,0.004948507009322922
4004.796900822377,0.08265460121177025,0.004826278137920101
4018.18492111433,0.08128284971564864,0.004745004450269243
4031.617697505474,0.09199812097905583,0.004630851642525698
4045.0953796152735,0.0843828219931713,0.004555409775699584
4058.618117563371,0.06930682636977599,0.004520293586629206
4072.1860619712556,0.07032857459530187,0.004467225151003088
4085.799363963945,0.07043880973042219,0.004361891250486561
4099.458175171663,0.07220117236319219,0.004256713192543607
4113.162647731542,0.0652526756342926,0.004180771066212813
4126.912934289301,0.06445816752561366,0.004134169153293419
4140.709188000954,0.05261178693288633,0.004133601935571415
4154.551562534517,0.06367482986692945,0.004135630700715296
4168.440212071713,0.07604253288211064,0.004135494130476493
4182.3752913097,0.07232726014512197,0.004126885791475612
4196.356955462785,0.0657710956152151,0.00409028111052358
4210.385360264156,0.07121147393241788,0.00406786050069609
4224.460661967617,0.067018380150796,0.004056552385345001
4238.583017349324,0.07488581473846659,0.004004066908684102
4252.752583709542,0.07322656625969816,0.0039555879372964575
4266.969518874386,0.0768987106633688,0.003888416604553925
4281.233981197582,0.07919171146514146,0.003878614271102833
4295.5461295622345,0.0921863600965172,0.0038792617939544926
4309.906123382591,0.08794396131007585,0.003884004903290895
4324.314122605823,0.07722993409418398,0.003854935927292306
4338.770287713807,0.06800264035033846,0.0037542761612756586
4353.274779724901,0.062060885563524015,0.0036552847031420263
4367.827760195754,0.05255028033600547,0.0036210597757634923
4382.429391223097,0.048273760589005454,0.0035644045535521726
4397.079835445547,0.03454303883126174,0.0034716655354376626
4411.779256045427,0.04323273625749578,0.00347414844370107
4426.527816750571,0.049412098191366244,0.003486759819709327
4441.32568183616,0.05422394271966116,0.0034395443983956018
4456.17301612654,0.055680321034401035,0.0034465144734549726
4471.06998499707,0.05844777092458473,0.0034473295198613066
4486.01675437596,0.06252960243806169,0.0034680616339347664
