wave,flux,sigma
3300.0000000000005,0.25953191523479474,0.004465057968044772
3311.0318870238752,0.2738866804062763,0.004419747714356665
3322.1006535769357,0.2741151681126913,0.0043607287006041775
3333.2064229988164,0.2922080074631038,0.004307627165449481
3344.349318964206,0.29883512620892744,0.00424361046900116
3355.52946558699,0.3038257768139433,0.004173226562935734
3366.7469873959726,0.29247952630065777,0.004095684683075166
3378.0020093362546,0.29234695207691697,0.003965046894997287
3389.2946567706267,0.3088439436767029,0.0039845199614139135
3400.6250554809667,0.3082179187457391,0.003959892585846283
3411.9933316696415,0.3140619737355312,0.0038406608201017618
3423.3996119609133,0.30480448224986867,0.0039048523379641735
3434.844023402349,0.3272705910378617,0.003862270626026813
3446.3266934662315,0.31597881640052955,0.0037687336179398744
3457.847750050986,0.31441161844281773,0.003720056519177496
3469.4073214825994,0.32545907289548776,0.0037344052162957917
3481.0055365160556,0.3154213738203766,0.0036681684582574744
3492.6425243367635,0.2943747083717321,0.003491397988589704
3504.318414561997,0.27283699472731227,0.00332358476743637
3516.033337242342,0.24892224075035702,0.003185493735692257
3527.7874228631417,0.22450583641420668,0.0030469368871966535
3539.5808023459526,0.20228715423003146,0.0029010819481523867
3551.4136070500026,0.1795684152559489,0.0027529760199506634
3563.28596877365,0.1607588689238782,0.002611042639786276
3575.198019755855,0.13694645723659082,0.0024686234986300588
3587.149892677652,0.11577050158193523,0.002314805871618904
3599.1417206636297,0.09831312335705296,0.002174175098077809
3611.173637283412,0.0868066519192227,0.0020482701916519396
3623.2457765531435,0.08153550020170883,0.0019384785602725408
3635.3582729369846,0.07813511087657252,0.0018913170633365374
3647.511261348607,0.08556346174778033,0.0018694184034571632
3659.7048771527016,0.09100850170869965,0.0019237353521946359
3671.9392561664827,0.11278944338585466,0.0019968471586190688
3684.2145346612006,0.1312886193897114,0.0020951471385649567
3696.5308493636576,0.1473440063496264,0.0021828328470739756
3708.8883374577335,0.1682941750320786,0.0023134103759005395
3721.2871365859164,0.20064359961855693,0.002414577406886432
3733.7273848508326,0.22655180647073123,0.0025022713626128797
3746.2092208167815,0.2698521656388672,0.0025836811017793033
3758.7327835112833,0.29622760189655084,0.0027000641809929856
3771.298212426627,0.3167813217901851,0.002760377188224397
3783.9056475214256,0.34238753472823974,0.0027741652315381223
3796.555229222173,0.37722645538721133,0.002869151524201472
3809.247098424805,0.40866102301915874,0.003004374042789139
3821.981396496276,0.44890268219573426,0.0030913361205328798
3834.758265276125,0.4772685265877265,0.0032184177330001396
3847.577847078064,0.49517564924963897,0.0032181582346757043
3860.4402846915605,0.482774974424512,0.0030996574430062897
3873.3457213834213,0.4529937645465722,0.003039610518066127
3886.294300899397,0.4596387577080927,0.0029893882198167103
3899.2861674657775,0.44961754005149607,0.002968889167216056
3912.3214657910025,0.4467188883151651,0.0029610455981512107
3925.4003410672735,0.45426430200058443,0.002955994270863791
3938.5229389721653,0.44971527274257606,0.0030345948753235366
3951.689405670252,0.45756895849278334,0.0030578158037556937
3964.8998878147377,0.4559373813529879,0.0029524117465631614
3978.154532549086,0.4436935938929441,0.0028338709676360902
3991.453487508664,0.45293348881168005,0.0027570723043337663
4004.796900822377,0.46946528280360594,0.0027906779054663604
4018.18492111433,0.4884049201008323,0.0028621371938333954
4031.617697505474,0.5077838712551603,0.002903583480725032
4045.0953796152735,0.5214632802658783,0.002964860765087545
4058.618117563371,0.5313661842976776,0.0030211194411127497
4072.1860619712556,0.5315123730240741,0.002965823918011473
4085.799363963945,0.511329493167029,0.0028187158967719677
4099.458175171663,0.48698870608297085,0.0026930540626506298
4113.162647731542,0.46719136117391413,0.0026238487076527183
4126.912934289301,0.4604360201796215,0.0025931264653994233
4140.709188000954,0.44876891935204666,0.0025672790801171937
4154.551562534517,0.4300665848709717,0.0025285547821057163
4168.440212071713,0.4110640982168652,0.002469867711111508
4182.3752913097,0.38308361159542154,0.002398474628686018
4196.356955462785,0.35773082788708843,0.002312830688296218
