wave,flux,sigma
3300.0000000000005,0.09234884565602708,0.035229241363396675
3311.0318870238752,0.05442466690367344,0.03477528472721566
3322.1006535769357,0.10857401684639978,0.03408261719889857
3333.2064229988164,0.1304692262692192,0.033839868268366664
3344.349318964206,0.0937379242753829,0.03259228085012068
3355.52946558699,0.05955210160989288,0.03251896344257649
3366.7469873959726,0.1295742345735315,0.03218380566111333
3378.0020093362546,0.10003800862780493,0.031158111027397073
3389.2946567706267,0.10442836189051118,0.030833630045499216
3400.6250554809667,0.08384574638361908,0.029781790045237757
3411.9933316696415,0.08841227565925744,0.028814667198975377
3423.3996119609133,0.1583481553127099,0.02899112887844931
3434.844023402349,0.13368202357796577,0.028681225043673975
3446.3266934662315,0.10942390734411178,0.027450620926438823
3457.847750050986,0.14124472318133913,0.026724625672835105
3469.4073214825994,0.13858271475363765,0.02663670690510172
3481.0055365160556,0.14628258964568214,0.026121166145697212
3492.6425243367635,0.17940021952759777,0.025304005453120535
3504.318414561997,0.16308323327805607,0.02474983509385049
3516.033337242342,0.14040680542458517,0.024309755477757745
3527.7874228631417,0.18795816134999987,0.02412556878384546
3539.5808023459526,0.21298116619130247,0.02393749168261475
3551.4136070500026,0.17807265811305756,0.0239074284477959
3563.28596877365,0.20487638444881076,0.023552714514855938
3575.198019755855,0.21578055829474943,0.023518258612912738
3587.149892677652,0.22867709963958074,0.02304419374380391
3599.1417206636297,0.248133826264056,0.022680929428785638
3611.173637283412,0.2624917969702471,0.022347196153790147
3623.2457765531435,0.24108442871641178,0.021832451133807364
3635.3582729369846,0.24028901228937077,0.021254265622450103
3647.511261348607,0.19501579880358516,0.020721709886396742
3659.7048771527016,0.17794629903272807,0.02049762245697146
3671.9392561664827,0.17262676066251686,0.02033243691222653
3684.2145346612006,0.1942665642911105,0.01974153564936694
3696.5308493636576,0.13202619373542593,0.01941995660212558
3708.8883374577335,0.17862995212266702,0.01928936697738522
3721.2871365859164,0.15766895625401955,0.01941606034251248
3733.7273848508326,0.13602025145235966,0.0188639418782522
3746.2092208167815,0.12722050016751765,0.01851546274792151
3758.7327835112833,0.16854838498757924,0.0185807059616367
3771.298212426627,0.16504130886084023,0.019077885248798686
3783.9056475214256,0.14474770911619575,0.019233793117892216
3796.555229222173,0.1888075255876594,0.01883930873511572
3809.247098424805,0.21391916031932362,0.018188727982568795
3821.981396496276,0.2207435723437666,0.017540127209607025
3834.758265276125,0.25992360176314905,0.017501192357545717
3847.577847078064,0.29434917713540043,0.01783768703059057
3860.4402846915605,0.32568933408323597,0.018256028725594686
3873.3457213834213,0.39586366798997596,0.018909611258132494
3886.294300899397,0.4048783388927866,0.01904359984295221
3899.2861674657775,0.42512666502397567,0.018782125000738607
3912.3214657910025,0.4549570307883124,0.01836440145343481
3925.4003410672735,0.4384668819733771,0.017765466980099176
3938.5229389721653,0.3934522205147678,0.017339234641778334
3951.689405670252,0.34352649088248643,0.01684043781370659
3964.8998878147377,0.34853141045449565,0.016376687071531722
3978.154532549086,0.32749754452980373,0.016334046462017877
3991.453487508664,0.3287436074730759,0.015999982343682873
4004.796900822377,0.3195567003371887,0.015948036164269753
4018.18492111433,0.3180625619596552,0.01587391515953627
4031.617697505474,0.31937991064031623,0.015520030740817134
4045.0953796152735,0.3074367753146938,0.015443152916390283
4058.618117563371,0.3563579197134056,0.015707922003952626
4072.1860619712556,0.38096349583348565,0.015901496913643114
4085.799363963945,0.41435560988575404,0.015666237931409366
4099.458175171663,0.3933115315547344,0.015317409902732315
4113.162647731542,0.3915230768307314,0.015315140151160853
4126.912934289301,0.40981200279997515,0.015476976054847134
4140.709188000954,0.3985271492751625,0.01556694239652384
4154.551562534517,0.3977636978442882,0.015397062712947664
4168.440212071713,0.3509980936822366,0.015236877575742156
4182.3752913097,0.39769214302135625,0.015185641856774493
4196.356955462785,0.3738646018473851,0.015069305879161035
4210.385360264156,0.3817595588368782,0.015018582259375902
4224.460661967617,0.36602996806444354,0.014829271553084233
4238.583017349324,0.3343143904882208,0.014388574063466174
4252.752583709542,0.3194953485652776,0.013986795455107271
4266.969518874386,0.2729626338323405,0.013581023391530425
