wave,flux,sigma
3300.0000000000005,0.015762975337561318,0.0084378457657111
3311.0318870238752,-0.0077733137720683515,0.008131830189098573
3322.1006535769357,-0.0010985549736954613,0.00782173846722298
3333.2064229988164,0.004223764698530025,0.007744206921371349
3344.349318964206,0.01152685233658423,0.0074746393859017185
3355.52946558699,0.0034434007342095127,0.007393562163706466
3366.7469873959726,0.00033416498413802007,0.00718845488235825
3378.0020093362546,0.0028961651041425176,0.007089804299259337
3389.2946567706267,0.016684304513799358,0.007099821471682851
3400.6250554809667,0.015917886721187442,0.0070609946528894865
3411.9933316696415,0.009714236989575485,0.006928574108189011
3423.3996119609133,0.01635330457409958,0.006998044152660912
3434.844023402349,0.002381978196501745,0.0069193838956241325
3446.3266934662315,0.003600618643987886,0.006391842810882118
3457.847750050986,0.008259385111659754,0.006107184577105076
3469.4073214825994,0.0072426433767845836,0.006234263441449167
3481.0055365160556,-0.004148439024619635,0.0062766961905706175
3492.6425243367635,0.02492385096701875,0.006228221870117143
3504.318414561997,0.019174016659930623,0.006112807263076086
3516.033337242342,0.017486665335395793,0.006064087795473075
3527.7874228631417,0.020295665960272852,0.0060731692051561904
3539.5808023459526,0.011433525056554079,0.006125531141346411
3551.4136070500026,0.017584309182398214,0.006077327658828258
3563.28596877365,0.01585986153190886,0.0060357082811163965
3575.198019755855,0.025769668700277956,0.005938714440015891
3587.149892677652,0.03009898784580489,0.005948944828059716
3599.1417206636297,0.027199439195684974,0.005693580121802551
3611.173637283412,0.014556774038093521,0.0055024248540709066
3623.2457765531435,0.02018639455886178,0.005394195222855845
3635.3582729369846,0.027078041884147606,0.005369238053754707
3647.511261348607,0.02812072622348617,0.005528965268467201
3659.7048771527016,0.03483677668425483,0.005431875270237677
3671.9392561664827,0.03514605643734743,0.005349296085195057
3684.2145346612006,0.031055134788810265,0.005028613556061688
3696.5308493636576,0.028550516082466726,0.004808876983963273
3708.8883374577335,0.03161442039298441,0.004638395268570149
3721.2871365859164,0.02828916293260687,0.00460642224330584
3733.7273848508326,0.027781782215121256,0.0046170746641784385
3746.2092208167815,0.028888899312029377,0.004499959098916241
3758.7327835112833,0.02433853757218887,0.0046589121766295255
3771.298212426627,0.03299676969607798,0.004784570634278022
3783.9056475214256,0.018227674834341907,0.004768464736838627
3796.555229222173,0.018715377398917897,0.004373930828471227
3809.247098424805,0.012520098973779842,0.004207564430126859
3821.981396496276,0.015267458640855823,0.004195670715832245
3834.758265276125,0.01958737448894846,0.004289154120704591
3847.577847078064,0.029342444750039123,0.004397355695184481
3860.4402846915605,0.02266004598646246,0.004842502008459085
3873.3457213834213,0.04951137141918816,0.005028209512674168
3886.294300899397,0.05159516072510624,0.005176483730112004
3899.2861674657775,0.04814434322232703,0.005280921334373906
3912.3214657910025,0.06365974803818779,0.005100883807997884
3925.4003410672735,0.04893673968306972,0.004822156962279429
3938.5229389721653,0.04310397597066314,0.004637547429097867
3951.689405670252,0.03554457700053534,0.00460874018778974
3964.8998878147377,0.05139881062845436,0.0046141332196317966
3978.154532549086,0.06300961271114619,0.004706125338675343
3991.453487508664,0.05456797230550113,0.004764701689921301
4004.796900822377,0.046955453013485776,0.004729671008904907
4018.18492111433,0.04141596193134209,0.00465738683322662
4031.617697505474,0.04262268095661306,0.004432737522327056
4045.0953796152735,0.04428469487446088,0.004309980038771987
4058.618117563371,0.053428453839531806,0.004303833880504279
4072.1860619712556,0.0422615443221446,0.00430004970426321
4085.799363963945,0.038388144687551,0.004187867843362415
4099.458175171663,0.03679789808510694,0.004040022195706029
4113.162647731542,0.03287979603721922,0.004000919186935261
4126.912934289301,0.036720229466121856,0.003963829986711681
4140.709188000954,0.037819713237593575,0.0039118071700192485
4154.551562534517,0.03475969151930756,0.0037885128019980088
4168.440212071713,0.04061518155782269,0.0038024080236058527
4182.3752913097,0.041933273421092654,0.003918404104127712
4196.356955462785,0.041355120412694485,0.003982183689625101
4210.385360264156,0.04243404782646319,0.00399725093507745
4224.460661967617,0.0370599444434473,0.00400895853566617
4238.583017349324,0.038851784923879105,0.0039053481342841904
4252.752583709542,0.03568244485848499,0.0038326481515314303
4266.969518874386,0.038037201104642676,0.0038731240625523573
4281.233981197582,0.04442053260355871,0.0038673039851094704
4295.5461295622345,0.03830215617434866,0.0038568147333764534
4309.906123382591,0.041548134761535425,0.003867999300708186
4324.314122605823,0.04417485175863303,0.003892483628864784
4338.770287713807,0.04327176279366908,0.003896258124017786
4353.274779724901,0.035192853925421444,0.0038495710420895185
4367.827760195754,0.03024435212182873,0.003818515225661205
4382.429391223097,0.032894557352390844,0.003781952489857687
4397.079835445547,0.022449612188916453,0.0036733763333713274
4411.779256045427,0.020421937431647424,0.003664885850740915
4426.527816750571,0.02431741499962007,0.0036793392104660845
4441.32568183616,0.03083769048172829,0.003634150526407767
4456.17301612654,0.02687825769036796,0.0036358349282272265
4471.06998499707,0.021359607150823794,0.003627904058715544
4486.01675437596,0.03560960454525301,0.0036321005163994996
4501.013490746111,0.03930109829797096,0.003623958724043114
4516.060361146975,0.043710646197748615,0.0036317209156614383
4531.157533176423,0.05110381493638101,0.003668543590330974
4546.3051749926035,0.07072108821467198,0.003678319165637199
4561.503455315809,0.07310340281092284,0.003745567730587068
4576.752543430374,0.08082909168360014,0.003754791866311744
4592.052609186547,0.08172038164309631,0.0037604275225999804
4607.403823002376,0.08735155826563364,0.0037854523068575814
4622.8063558656295,0.09347837082114255,0.0037492804363255224
4638.260379335682,0.08910576176853768,0.0037129188706514662
4653.766065545426,0.07556854742579594,0.0036990758289594614
4669.323587203196,0.06764784416042385,0.003634661069308023
4684.933117594696,0.0548238083764614,0.0034979671359749
4700.594830584916,0.049308922060405415,0.0033377728255115785
4716.308900620076,0.045590705755697535,0.003302850343515126
4732.075502729573,0.037900562857956455,0.003371167781723368
4747.894812527928,0.034426223154507815,0.0033650904301565977
4763.767006216733,0.04091817655496041,0.003386286784348797
4779.692260586626,0.047305092411459915,0.003512721936716625
4795.67075301926,0.0629249053248106,0.003647337001897841
4811.702661489265,0.058109445459379544,0.0037044780817413066
4827.7881645662455,0.0503098228099197,0.003762951993058599
4843.927441416762,0.055052918014244,0.0038560722930182883
4860.120671806329,0.048069962591664184,0.004016082298662539
4876.368036101411,0.05640792017752276,0.004316918465808954
4892.669715271444,0.08326877814457485,0.004653048571750315
4909.025890890844,0.0722936757031212,0.00495094529431306
4925.436745141022,0.0838856448602132,0.005124242754281746
4941.902460812428,0.08868519448249149,0.004396648657634451
4958.423221306581,0.08571466452823007,0.004254219922333279
4974.999210638101,0.07342560783187407,0.004131764441540699
4991.630613436779,0.06561421825966336,0.007304544784018146
5008.317614949616,0.06917239589413642,0.006419440890568934
5025.060401042893,0.05131953237931278,0.005472580962429047
5041.8591582042445,0.04496121033445096,0.004659235768322322
5058.71407354473,0.030151173531795365,0.004164307260652292
5075.625334800925,0.04171672384990671,0.004035665796331167
5092.593130337,0.04305323462658149,0.003918478084616666
5109.61764914683,0.033552086826360836,0.0038018799439516297
5126.699080856102,0.0378906876962371,0.0037554273440069384
5143.837615724411,0.038960318829594096,0.0035890468189029097
5161.033444647393,0.050517986712908136,0.0034437591369061694
5178.286759158847,0.050496109186933674,0.0033321917165528665
5195.59775143287,0.05072206616344271,0.0031678700017188244
