wave,flux,sigma
3300.0000000000005,0.4952911770268281,0.02028747881188456
3311.0318870238752,0.5638952031336117,0.02030494637007273
3322.1006535769357,0.6002041263367507,0.020105349449201688
3333.2064229988164,0.5753275040104966,0.02024838635412305
3344.349318964206,0.5750259109545002,0.019755849330369123
3355.52946558699,0.5424738236214777,0.019440442392261947
3366.7469873959726,0.5047851284736415,0.019040709691895846
3378.0020093362546,0.5457094767402364,0.01831711839965194
3389.2946567706267,0.5750293098771768,0.01855191076556417
3400.6250554809667,0.5696006657743459,0.01850567357216104
3411.9933316696415,0.621661274360454,0.01822965792395708
3423.3996119609133,0.6337281912079857,0.018791202696699073
3434.844023402349,0.6647771558094531,0.01852331235440969
3446.3266934662315,0.651394395747273,0.017762113490992423
3457.847750050986,0.6249152893367982,0.017301747722164224
3469.4073214825994,0.6418162228982585,0.01725919588892079
3481.0055365160556,0.6237215875988333,0.017144876851911357
3492.6425243367635,0.5809503293643696,0.016634766476812748
3504.318414561997,0.587899236551092,0.016199735914633147
3516.033337242342,0.599620719602033,0.015997759082524488
3527.7874228631417,0.5978017537554792,0.01587962699594647
3539.5808023459526,0.6188541896572202,0.015926146050163622
3551.4136070500026,0.6294186345567617,0.015920524618327134
3563.28596877365,0.6294817813795242,0.015845126781891823
3575.198019755855,0.6041273323859843,0.015596680608347745
3587.149892677652,0.5856729850475305,0.015158387099887096
3599.1417206636297,0.58150512519644,0.014701185881220468
3611.173637283412,0.5345725643724587,0.01434680092695507
3623.2457765531435,0.48190846360150574,0.013882829941411655
3635.3582729369846,0.43367978422875675,0.0134738575046356
3647.511261348607,0.3786278017021756,0.013235996627217708
3659.7048771527016,0.35953843332267804,0.012860803848728512
3671.9392561664827,0.331595599622564,0.012318061239688103
3684.2145346612006,0.32126480570950716,0.011817574411104564
3696.5308493636576,0.2923784288410469,0.011694727595631326
3708.8883374577335,0.32159526693921286,0.011998453126242016
3721.2871365859164,0.36750534753013486,0.012534221279022187
3733.7273848508326,0.4417277647522776,0.012685148002150242
3746.2092208167815,0.44186159943178627,0.012910283238187511
3758.7327835112833,0.3803647362780376,0.01314635091175381
3771.298212426627,0.37322595073345255,0.012807239718481507
3783.9056475214256,0.36235826718946085,0.011895668884810388
3796.555229222173,0.35417884135842564,0.011378888286059145
3809.247098424805,0.37097953702981723,0.011451032699995355
3821.981396496276,0.42935197214632986,0.011600573882184217
3834.758265276125,0.4709711827742762,0.012062564122138315
3847.577847078064,0.5034393260225987,0.012652333670915821
3860.4402846915605,0.5881149129930524,0.01299422588743403
3873.3457213834213,0.5989517672123172,0.012995049249369311
3886.294300899397,0.6399797876740319,0.012707496107464994
3899.2861674657775,0.6813384830506222,0.01269097972667635
3912.3214657910025,0.7155415199042985,0.012710313547571623
3925.4003410672735,0.732722200878791,0.012540938691583596
3938.5229389721653,0.7054081734981371,0.01252452010645784
3951.689405670252,0.710609588728613,0.012192221125783761
3964.8998878147377,0.6050419468688616,0.011845226447674502
3978.154532549086,0.6077507627312759,0.011728721530563787
3991.453487508664,0.6373121971641489,0.011573826247425074
4004.796900822377,0.6262119180719392,0.011717304236551308
4018.18492111433,0.6403477742228325,0.01171838569387591
4031.617697505474,0.6426709386335301,0.011443777829368652
4045.0953796152735,0.6725312434105495,0.011482893605952678
4058.618117563371,0.6829270104783323,0.01175954327967662
4072.1860619712556,0.6789953916196307,0.011748054990688662
4085.799363963945,0.66098597828224,0.011421481041985305
4099.458175171663,0.6046825625033222,0.011117957905555894
4113.162647731542,0.6174516671211536,0.010989120861478798
4126.912934289301,0.5889446219138568,0.01102351171639659
4140.709188000954,0.5732486669574941,0.01099972946336916
4154.551562534517,0.5531325944328533,0.010926484661926776
4168.440212071713,0.5143503738459861,0.010774006095112072
4182.3752913097,0.48056843873997,0.010598365134847378
4196.356955462785,0.45650692657697833,0.010421011426765074
4210.385360264156,0.43063743917154695,0.010269729345545195
4224.460661967617,0.42426593735185153,0.010153735471901078
4238.583017349324,0.39693185917260276,0.009942071362946706
4252.752583709542,0.373240885220926,0.009724163158832982
4266.969518874386,0.37969820726876585,0.009566004840000615
4281.233981197582,0.4047942211781901,0.009507024531081229
4295.5461295622345,0.3995361662461394,0.0094970064098484
4309.906123382591,0.39721153218871913,0.009556037029925761
4324.314122605823,0.4341055637617352,0.009795046337500043
4338.770287713807,0.45967048471869476,0.009805262877153416
4353.274779724901,0.4479677007544233,0.009639574227613485
4367.827760195754,0.44332004896098687,0.00952754953822993
4382.429391223097,0.4022240881173762,0.009373284536109085
4397.079835445547,0.3578603060562326,0.009128433131163924
4411.779256045427,0.355844199846637,0.009098680223126175
4426.527816750571,0.4008401476685877,0.009270281599540593
4441.32568183616,0.4161479313955064,0.009333212731870075
4456.17301612654,0.4408741939353697,0.009424675136855463
4471.06998499707,0.43710988033087583,0.009417573171789827
4486.01675437596,0.4498327717079342,0.009469801553730037
4501.013490746111,0.45015390921661314,0.009427988996020363
4516.060361146975,0.422545321784013,0.009381076589256953
4531.157533176423,0.4479761896490009,0.009400161593023726
4546.3051749926035,0.438225389797463,0.009269558025606429
4561.503455315809,0.4327583809874974,0.009262490000184288
4576.752543430374,0.42572787911915677,0.009287245679052768
4592.052609186547,0.4369731077509988,0.009362256552968315
4607.403823002376,0.3917343633459711,0.009378751279015789
4622.8063558656295,0.3907718134354071,0.009323159773046418
4638.260379335682,0.381382338156022,0.00944446483252636
4653.766065545426,0.36697471178868524,0.009894334621686884
4669.323587203196,0.3789061566418241,0.01037350418287266
4684.933117594696,0.376315241559139,0.010880213735222
4700.594830584916,0.36735836341674616,0.011485719234693008
4716.308900620076,0.3268869557447016,0.012205307961077652
4732.075502729573,0.3238388133983652,0.013058167514787295
4747.894812527928,0.3534253772168422,0.013683652206053212
4763.767006216733,0.3520309371557617,0.01386737195209198
4779.692260586626,0.36097415012074807,0.013269832070846175
4795.67075301926,0.31312126690505127,0.011616327211973395
4811.702661489265,0.2853132170938673,0.011264206644916161
4827.7881645662455,0.28058786840915684,0.013553786393194527
4843.927441416762,0.28356176792802246,0.017198421382868347
4860.120671806329,0.307611089277441,0.014372860991624424
4876.368036101411,0.29409895986898194,0.012067893040992057
4892.669715271444,0.2715185375617362,0.010957435414894665
4909.025890890844,0.3019244510732952,0.010718421824649507
4925.436745141022,0.2689121166839995,0.010615995339847903
4941.902460812428,0.27825933835989475,0.010294901362061784
4958.423221306581,0.2627115251405963,0.009698811493675538
4974.999210638101,0.2655181105154561,0.00915448340733087
4991.630613436779,0.2792067299537757,0.008755685039161852
5008.317614949616,0.28631342217092376,0.008305245514287374
5025.060401042893,0.2758386080140725,0.007952301454210471
5041.8591582042445,0.2824107844327389,0.007726408592833811
5058.71407354473,0.31821920784446434,0.007503034798136811
5075.625334800925,0.31173706543723395,0.007335891727859877
5092.593130337,0.3109762639045528,0.007086486173998158
5109.61764914683,0.3158019349844854,0.006893219654912564
5126.699080856102,0.3019528253519019,0.006733063590036185
5143.837615724411,0.31515330696157906,0.006565820460862725
5161.033444647393,0.3174203806284114,0.006522634830938241
5178.286759158847,0.32163922221649033,0.006373882005272589
5195.59775143287,0.3037571938691307,0.006124972453865159
5212.966614285993,0.2691947652228204,0.006216302640903497
5230.393541179339,0.2549897105871563,0.00640536465597797
5247.878726220767,0.23670170816974967,0.006112492140133319
5265.4223641670305,0.23183442517687225,0.005334203731778169
5283.024650425963,0.22656459969735485,0.005280579020930123
5300.685781058646,0.24840875596332426,0.005258654709993713
5318.405952781588,0.2479248431563124,0.005139249727831598
5336.185362968923,0.2373973322992034,0.005042365115764664
5354.024209654601,0.2478557680440174,0.004957671812549771
5371.922691534604,0.24404767450452297,0.0048153868232263764
5389.88100796915,0.23258065014727472,0.004661755487108218
5407.899358984922,0.21890187571780034,0.00449697585241887
5425.977945277293,0.20410136910976096,0.004402958621389675
5444.116968212549,0.22205979445535748,0.004411193907626858
5462.316629830153,0.2321758245415282,0.004452553785149966
5480.577132844979,0.24396223564162436,0.004483217606468438
5498.89868064958,0.24470364649540965,0.0045029265331417755
5517.28147731645,0.2378020209035393,0.004715849074737654
5535.725727600293,0.21605648709588485,0.004635353128038241
5554.23163694031,0.22388714201057797,0.004353680012076388
5572.79941146248,0.24531477213891648,0.004343878751471454
5591.429257981867,0.23981624609794225,0.004259543251275336
5610.121384004915,0.25817137515677624,0.004174514885939812
5628.875997731756,0.2552229794692399,0.004135595539259374
5647.69330805854,0.25474585901857405,0.004035618294868143
5666.573524579752,0.25105790223943203,0.00397282861849036
5685.516857590555,0.24699768871716038,0.003887635258117628
5704.523518089128,0.24623964367630896,0.0037986763877861877
5723.593717779009,0.23023942064742242,0.0037332765623628254
5742.727669071467,0.2383450868575558,0.0036594621098907276
5761.925585087854,0.22560028793019465,0.0036319563257665045
5781.187679661996,0.23175497560000397,0.003578316399393768
5800.5141673425605,0.23010581513038333,0.0035408479002761012
5819.905263395445,0.23345984091911662,0.0035714025178317696
5839.361183806187,0.2520147354214958,0.003584115230579513
5858.882145282354,0.2240116136525011,0.0035530185358321783
5878.468365255977,0.23630251951122064,0.003492163542258127
5898.12006188596,0.22985160820054676,0.0036314233168205034
5917.837454060502,0.22702051202914103,0.003621970695890389
5937.620761399551,0.22398201439340096,0.0033580840054238644
5957.470204257241,0.22332353037772779,0.0033109677835270507
5977.386003724353,0.21702140832427658,0.0032352797762831647
5997.368381630775,0.21071507037480292,0.003093619939563257
6017.417560547961,0.19967194611727934,0.003020160756166362
6037.533763791432,0.18606325347126076,0.0029366488948068476
6057.717215423248,0.16918220128653078,0.002888425008527614
6077.968140254503,0.13402832874216367,0.002803292120484974
6098.286763847838,0.13060643862440677,0.002697606565491195
6118.673312519953,0.12121165707814043,0.0026529542717741066
6139.128013344114,0.13435959498141417,0.002655309129747369
6159.651094152697,0.13991138396489297,0.0026831361587650268
6180.242783539723,0.15731046586117942,0.0026858689064241715
6200.903310863401,0.1723558655701555,0.0026529832857988367
6221.632906248681,0.1782016826971239,0.002685348557281224
6242.431800589825,0.1931156415729373,0.002693345159577017
6263.300225552964,0.19249816871110245,0.002670930484933964
6284.238413578695,0.19817693586805618,0.002656408747369338
6305.246597884667,0.19376883685064267,0.002630243693242376
6326.325012468166,0.19562484463730911,0.0026044807920641596
6347.4738921087355,0.18434784275829544,0.0025723542538082173
6368.693472370778,0.1852990420426004,0.0025529309953961684
