wave,flux,sigma
3300.0000000000005,0.04354992028304612,0.018299564691927738
3311.0318870238752,0.04587483719059722,0.018317206235312057
3322.1006535769357,0.020565399163404177,0.01774011561811006
3333.2064229988164,0.04935570595402372,0.017137525321094457
3344.349318964206,0.029215847543357085,0.0169960047123449
3355.52946558699,0.022002319851854312,0.01732202849127212
3366.7469873959726,0.027800099770432584,0.01715603399482622
3378.0020093362546,0.028993361365358593,0.01613119856669345
3389.2946567706267,0.05402446323101603,0.015394691399509825
3400.6250554809667,0.04024621212263141,0.01525212116284078
3411.9933316696415,0.047895628447664894,0.015053894432858395
3423.3996119609133,0.069168205030555,0.015354064925897897
3434.844023402349,0.07660156362539497,0.015166138533873304
3446.3266934662315,0.04550941968425068,0.014887401417016367
3457.847750050986,0.032193350248988874,0.015026317795227569
3469.4073214825994,0.07767988888232646,0.01521938809857663
3481.0055365160556,0.0897947026538907,0.015018054039382058
3492.6425243367635,0.08365412048931864,0.014462335547775923
3504.318414561997,0.06359900321638487,0.014124873470467772
3516.033337242342,0.10090398417883567,0.013890849456685174
3527.7874228631417,0.10227015295018815,0.013717783634072117
3539.5808023459526,0.12035025436734562,0.013329615072230355
3551.4136070500026,0.11816158101196698,0.01330047199143445
3563.28596877365,0.13195032755842642,0.013492553428603555
3575.198019755855,0.11591717728828856,0.013716838726075382
3587.149892677652,0.1305147318466092,0.013570788974732899
3599.1417206636297,0.1303513663449385,0.013138570328088845
3611.173637283412,0.13506194652082765,0.012487690766763839
3623.2457765531435,0.12346351862283997,0.011765718900279241
3635.3582729369846,0.12612543586652364,0.01159537659482286
3647.511261348607,0.14424791413068033,0.011666406031875399
3659.7048771527016,0.11477805943521378,0.011538702965052649
3671.9392561664827,0.08667354464915117,0.01128729781984161
3684.2145346612006,0.09556178900598931,0.011272092547657214
3696.5308493636576,0.058554876220099084,0.011374219076008961
3708.8883374577335,0.07610891229631037,0.011078444644414135
3721.2871365859164,0.07551885068934935,0.010833986915854672
3733.7273848508326,0.05487253790577318,0.010530660175153797
3746.2092208167815,0.05354855894174071,0.010274896497085562
3758.7327835112833,0.05129705031934775,0.01075585487374291
3771.298212426627,0.07541879799521849,0.011789171348079969
3783.9056475214256,0.1277459514607681,0.012418678825481472
3796.555229222173,0.10464452366312993,0.012152075175943805
3809.247098424805,0.07775664204330265,0.011760063933494316
3821.981396496276,0.12723894218481369,0.011453251228162847
3834.758265276125,0.13944225310310637,0.011385560971880029
3847.577847078064,0.18248067726017597,0.011411255725588374
3860.4402846915605,0.19628004571460606,0.011637223934606046
3873.3457213834213,0.2012513620361756,0.0117901793843779
3886.294300899397,0.2520449786562605,0.011861913742309568
3899.2861674657775,0.2917972222854549,0.011809218494826504
3912.3214657910025,0.29052771920936604,0.011821366335777824
3925.4003410672735,0.3189751244217847,0.0115238752808046
3938.5229389721653,0.2920803543010992,0.011401967138011006
3951.689405670252,0.2724067080748358,0.01119158363381702
3964.8998878147377,0.2535306864155248,0.010745359771452198
3978.154532549086,0.23376271291897494,0.010700934018027406
3991.453487508664,0.2290655861817238,0.01049088357361478
4004.796900822377,0.19454248833116838,0.010420497371973345
4018.18492111433,0.1978099205542164,0.010321868991697895
4031.617697505474,0.19748726922949378,0.010175964021189471
4045.0953796152735,0.21105811592295748,0.01006358015407891
4058.618117563371,0.24990961005137807,0.010089431432023047
4072.1860619712556,0.26537659322271445,0.00988208116974824
4085.799363963945,0.25392183573779503,0.009769261066120841
4099.458175171663,0.27381931840156504,0.009859159955201225
4113.162647731542,0.26293987861378665,0.009886375148666844
4126.912934289301,0.2796567148865404,0.010087561510036579
4140.709188000954,0.28916359572905875,0.010114803253773556
4154.551562534517,0.2545847010478881,0.010044918156736153
4168.440212071713,0.25926420895158653,0.01008006999027578
4182.3752913097,0.2601375076415996,0.01019675342607379
4196.356955462785,0.2671649175813978,0.010228225462190026
4210.385360264156,0.27165922385239966,0.010100628550021338
4224.460661967617,0.23216972785541376,0.009998036610023707
4238.583017349324,0.23573132598918667,0.009843228756152065
4252.752583709542,0.2254067984849465,0.009734404728469924
4266.969518874386,0.20730799471080075,0.00959248613222553
