wave,flux,sigma
3300.0000000000005,0.5058388030002442,0.004298868258032167
3311.0318870238752,0.5252366266590811,0.004251942421227386
3322.1006535769357,0.5672495929694862,0.0042182176131142085
3333.2064229988164,0.6037971245863332,0.004241294679564934
3344.349318964206,0.6536259042434021,0.0041572510041938725
3355.52946558699,0.6412563863151085,0.004067971541776845
3366.7469873959726,0.6081360275119396,0.003945117018022896
3378.0020093362546,0.6227698790773439,0.003800122158470735
3389.2946567706267,0.6826953606911903,0.00387450904709824
3400.6250554809667,0.7337183648064685,0.0038786163881956827
3411.9933316696415,0.7626877910113425,0.0037796400525800743
3423.3996119609133,0.7497041945108,0.0037718714179160945
3434.844023402349,0.7489218540438588,0.0037524223468896807
3446.3266934662315,0.8279371224185423,0.003698631407028798
3457.847750050986,0.8795151161487573,0.0037025511789551472
3469.4073214825994,0.852526437922212,0.0037231293602478736
3481.0055365160556,0.8636567901274396,0.003721549291210862
3492.6425243367635,0.9219249837308561,0.003701534599121817
3504.318414561997,0.969810001606316,0.00368823313881599
3516.033337242342,1.0333855012855766,0.0036992924007002645
3527.7874228631417,1.0981383602320574,0.003743791189897519
3539.5808023459526,1.1671965565731015,0.003823603162601221
3551.4136070500026,1.2099891272934546,0.0038968986510992836
3563.28596877365,1.2059128564417134,0.0039207109407268246
3575.198019755855,1.2013571731438062,0.0038697162745023723
3587.149892677652,1.1550689276583168,0.003748702688958542
3599.1417206636297,1.0475614009709735,0.0035150247893453125
3611.173637283412,0.8588701949588214,0.0032340271813415876
3623.2457765531435,0.7199361514470679,0.0029489336323206498
3635.3582729369846,0.6004351253662203,0.002699914084948427
3647.511261348607,0.5147948265271809,0.002473319320580236
3659.7048771527016,0.4430137976083256,0.002288127596832113
3671.9392561664827,0.407510079519015,0.0021495104832291887
3684.2145346612006,0.392502896518617,0.0020728437966795908
3696.5308493636576,0.3768187572035825,0.0020578449064676835
3708.8883374577335,0.4043985648661528,0.002140133268038066
3721.2871365859164,0.49428349790203313,0.0022671375161046627
3733.7273848508326,0.6017507509703703,0.002381492937797182
3746.2092208167815,0.7155582842465238,0.002489298195750005
3758.7327835112833,0.7775675502996738,0.002549260674404165
3771.298212426627,0.7117142075202322,0.002519330751300241
3783.9056475214256,0.726294707034628,0.0024442748313701092
3796.555229222173,0.7776433133857401,0.002460473132893175
3809.247098424805,0.8060319516633023,0.0025141722200861852
3821.981396496276,0.9342880900778017,0.0025955732474592357
3834.758265276125,1.1270612108206017,0.002795594570913522
3847.577847078064,1.2793774205272022,0.0029388766902722885
3860.4402846915605,1.3796176382086647,0.0030255042892268344
3873.3457213834213,1.4495023917931897,0.0031005517435478717
3886.294300899397,1.489532517518049,0.0031034383829950402
3899.2861674657775,1.482395107772607,0.0030536643858743405
3912.3214657910025,1.4547879157721701,0.003001659455064052
3925.4003410672735,1.470895364895791,0.0029590952612206897
3938.5229389721653,1.4532389883054335,0.002950136964395019
3951.689405670252,1.3689386519633309,0.002873771150082395
3964.8998878147377,1.2625773444575876,0.002778865849492797
3978.154532549086,1.273622483459421,0.002791697072982996
3991.453487508664,1.3072956792900476,0.002823199847839118
4004.796900822377,1.3670852294894278,0.0028662438481041577
4018.18492111433,1.456031943390056,0.00286141865140179
4031.617697505474,1.5143120278873927,0.002789303611541021
4045.0953796152735,1.5312943731868063,0.002737536674541679
4058.618117563371,1.470124780572855,0.002724661245335189
4072.1860619712556,1.4041518983896533,0.002700032647543785
4085.799363963945,1.358611761378766,0.002650375458797167
4099.458175171663,1.2883302998830437,0.0025902056114343788
4113.162647731542,1.2346322630462132,0.00250222430520269
4126.912934289301,1.1915920767294654,0.002415526250381404
4140.709188000954,1.1830504103245225,0.002371244041123771
4154.551562534517,1.1842340271641656,0.0023495614643375172
4168.440212071713,1.1569227043660018,0.002316354641902752
4182.3752913097,1.1003823870024987,0.0022648681193911495
4196.356955462785,1.0431703355607675,0.0022001034349924562
4210.385360264156,0.9834022058359007,0.0021305722075940915
4224.460661967617,0.9352239354423493,0.002054797549795007
4238.583017349324,0.8703404732433861,0.0019658439306932053
4252.752583709542,0.8029606076528258,0.0018727529755947537
4266.969518874386,0.7537328832437105,0.001799744085122914
4281.233981197582,0.7367400046880782,0.001764844920387678
4295.5461295622345,0.7519473112943631,0.0017706259906732772
4309.906123382591,0.7810968298392449,0.0018105210947187336
4324.314122605823,0.809446465206796,0.001848477755639959
4338.770287713807,0.8386148667799682,0.0018564122148722589
4353.274779724901,0.8765969191863622,0.0018628399755632292
4367.827760195754,0.9097885607275967,0.0019026524117886738
4382.429391223097,0.9467490975864706,0.001932841535428286
4397.079835445547,0.9889426367343715,0.0019448046485118
4411.779256045427,1.0599870202440704,0.001997879338479879
4426.527816750571,1.1046400962134115,0.0020344190276575217
4441.32568183616,1.1299930698711111,0.0020334571893555783
4456.17301612654,1.1630142673988981,0.002059430230251888
4471.06998499707,1.1678208363015514,0.002052745765434826
4486.01675437596,1.1616727733508219,0.002044357265093163
4501.013490746111,1.1453018717572894,0.0020226645953757383
4516.060361146975,1.1136065872895142,0.0019827816673108688
4531.157533176423,1.0730298408425485,0.001949264636501351
4546.3051749926035,1.0576413288092485,0.0019124412194209963
4561.503455315809,1.051258325067608,0.001910733176990908
4576.752543430374,1.0390900552947528,0.0018871586343558473
4592.052609186547,1.0307809253395477,0.0018690046114522758
4607.403823002376,1.0061807338001627,0.0018487559946196899
4622.8063558656295,0.9394937685861517,0.001785967432351736
4638.260379335682,0.9261138769437428,0.001749625522085897
4653.766065545426,0.9266636706631488,0.0017635110149469006
4669.323587203196,0.9024555197857187,0.0017434821420901825
4684.933117594696,0.8555953342174437,0.0016825572907538846
4700.594830584916,0.8212202090701963,0.0016239522347081695
4716.308900620076,0.7415739973374214,0.0015569838579932423
4732.075502729573,0.693058216495992,0.0015188137941063071
4747.894812527928,0.7214868911067024,0.001539755858610401
4763.767006216733,0.7497829834400859,0.001565941470952455
4779.692260586626,0.7450974647628895,0.0015653633038146908
4795.67075301926,0.7114080481689606,0.0015242840046030266
4811.702661489265,0.6160734165519215,0.0014474291404861074
4827.7881645662455,0.5716725323103862,0.0013997841337611361
4843.927441416762,0.610690288133652,0.0014263854153597929
4860.120671806329,0.6822651791562679,0.0014856236033329545
4876.368036101411,0.727610626193627,0.001520885438732378
4892.669715271444,0.7058128957784304,0.0015155250048497055
4909.025890890844,0.659558333469584,0.0015020696972337958
4925.436745141022,0.6189926901892342,0.0014990417452989493
4941.902460812428,0.5740280293785235,0.0014771054206145309
4958.423221306581,0.5156649754893924,0.001459689570695521
4974.999210638101,0.5081352148080213,0.0015191438955052703
4991.630613436779,0.5272219218953222,0.0016283758986505312
5008.317614949616,0.5599257679692983,0.001748289817381327
5025.060401042893,0.6090189529164953,0.0019141232916225078
5041.8591582042445,0.6643103909053591,0.002042326725782998
5058.71407354473,0.7096110864100811,0.002106213967025539
5075.625334800925,0.7612389523026125,0.0019104520527738395
5092.593130337,0.7919360435719276,0.0018240570184556914
5109.61764914683,0.8018287339565501,0.0018166402329016548
5126.699080856102,0.8262517888289275,0.0027503888539115898
5143.837615724411,0.8347608512303215,0.0028174262999351523
5161.033444647393,0.8359630419546475,0.0024880011416121874
5178.286759158847,0.8328634334664995,0.0022041798467827118
5195.59775143287,0.7839339722058694,0.001976999010470573
5212.966614285993,0.6913042562588976,0.0018537035273477381
5230.393541179339,0.607594625695902,0.00174171645156593
5247.878726220767,0.5830168940931459,0.0016471639082742309
5265.4223641670305,0.6074297721938431,0.0016032736133489004
5283.024650425963,0.6108555071619979,0.0015577566036509805
5300.685781058646,0.5940987927837704,0.0014979949524812032
5318.405952781588,0.6018458381920972,0.001431257601538993
5336.185362968923,0.5966937090256581,0.0013678929338940262
5354.024209654601,0.596323177055378,0.001318102461407863
5371.922691534604,0.5915749163129713,0.001273161488499931
5389.88100796915,0.5755938125708078,0.001224216842628463
5407.899358984922,0.5466999327402979,0.0011699459097816252
5425.977945277293,0.5271451397737583,0.0011338136862338076
5444.116968212549,0.5700154472719392,0.001143791711957612
5462.316629830153,0.6275417889657249,0.0011745317277743355
5480.577132844979,0.6622769529113015,0.0011977945132943476
5498.89868064958,0.6842850143847141,0.0011947738701856689
5517.28147731645,0.6949525287726568,0.0011716401959103325
5535.725727600293,0.7002628892719449,0.001163061655215725
5554.23163694031,0.7056097625824727,0.0011562136328663855
5572.79941146248,0.6992334579943947,0.0011349108911467068
5591.429257981867,0.6962313236098732,0.0011049390622158977
