wave,flux,sigma
3300.0000000000005,0.2545813811211607,0.028163659696023954
3311.0318870238752,0.2485328592922586,0.027633148555457423
3322.1006535769357,0.2354551190917081,0.02721252138018247
3333.2064229988164,0.31161924005370806,0.027175832265956493
3344.349318964206,0.3351629439484085,0.027068470702539225
3355.52946558699,0.3070671463159955,0.0270914624497744
3366.7469873959726,0.2903191342544386,0.026442018568002233
3378.0020093362546,0.27983519363726606,0.025286928381764953
3389.2946567706267,0.3176223167475615,0.025182195727805463
3400.6250554809667,0.3623725129277999,0.024829263296386253
3411.9933316696415,0.3537015193530312,0.02401823227653719
3423.3996119609133,0.32075010266727577,0.024409011936368
3434.844023402349,0.3219290274572384,0.0240907932001134
3446.3266934662315,0.29908564119607095,0.023341238316891343
3457.847750050986,0.31717783275913647,0.02304118664389161
3469.4073214825994,0.3178742764778958,0.02304305896445757
3481.0055365160556,0.3431530979714378,0.02311873495674624
3492.6425243367635,0.38942135840019876,0.022749169669609864
3504.318414561997,0.40491143251898315,0.02225373606605309
3516.033337242342,0.41617032848182794,0.022194069310475503
3527.7874228631417,0.4315654547946678,0.02182187489261296
3539.5808023459526,0.4050148160808468,0.021470635275606588
3551.4136070500026,0.38552296107444817,0.021534431152374064
3563.28596877365,0.417026684945917,0.021565073568911273
3575.198019755855,0.42035262064540657,0.02193010708936899
3587.149892677652,0.44316431082900976,0.021949685781199327
3599.1417206636297,0.35686795374234176,0.02138276632101261
3611.173637283412,0.3474646845508957,0.02064965414183112
3623.2457765531435,0.35593449052120385,0.020259128351312217
3635.3582729369846,0.3246642772761634,0.019617950111332622
3647.511261348607,0.2625453483822341,0.019011714027279997
3659.7048771527016,0.2686799213765768,0.018360266657273465
3671.9392561664827,0.20925873823097707,0.018019860867033197
3684.2145346612006,0.19486949280067095,0.017708898015452678
3696.5308493636576,0.1350415610836178,0.017831159396552148
3708.8883374577335,0.15746649211185987,0.017399578991496297
3721.2871365859164,0.11788156895646133,0.016537771156718784
3733.7273848508326,0.1350894956677128,0.01567115746075807
3746.2092208167815,0.1192314066416349,0.015150985054248898
3758.7327835112833,0.13264041088001355,0.015438151085874987
3771.298212426627,0.18560865055167564,0.015901127190979327
3783.9056475214256,0.1909704910973415,0.016406920752073145
3796.555229222173,0.23314678757176244,0.016837673410079575
3809.247098424805,0.25742108895536064,0.016942513607107624
3821.981396496276,0.2666126287979057,0.016572452502772114
3834.758265276125,0.3280895371574839,0.01666729980404227
3847.577847078064,0.3729916005120739,0.01700522892358382
3860.4402846915605,0.42866649708343973,0.01704783232513412
3873.3457213834213,0.45969957184793564,0.0173207946787452
3886.294300899397,0.48147122166202105,0.017581800385991664
3899.2861674657775,0.5549821900614613,0.017754424802610202
3912.3214657910025,0.5535863901668663,0.017674295042880598
3925.4003410672735,0.5218618454454536,0.01738147027246424
3938.5229389721653,0.5346600994138964,0.01736275335824483
3951.689405670252,0.5050547526278152,0.0168389624509738
3964.8998878147377,0.41428530374888906,0.016180198570558593
3978.154532549086,0.3984374132254981,0.015884743091749982
