id,sn,phase,z,MB,x0,x1,c,path,hubble_resid
PTF09dnp_09_262_053_003,PTF09dnp,20.911006360458657,0.037172,16.8249429765,0.00335612439763,-0.531027912785,-0.0266926690691,spectra_sncosmo/PTF09dnp_09_262_053_003.txt,-0.24737227857943012
PTF09dnp_09_264_047_003,PTF09dnp,22.83129216326533,0.037172,16.8249429765,0.00335612439763,-0.531027912785,-0.0266926690691,spectra_sncosmo/PTF09dnp_09_264_047_003.txt,-0.24737227857943012
PTF09dnp_09_267_042_003,PTF09dnp,25.720425091818875,0.037172,16.8249429765,0.00335612439763,-0.531027912785,-0.0266926690691,spectra_sncosmo/PTF09dnp_09_267_042_003.txt,-0.24737227857943012
PTF12jqh_12_287_071_003,PTF12jqh,-10.172004169759772,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_287_071_003.txt,-0.26189591396396494
PTF12jqh_12_290_071_003,PTF12jqh,-7.329710845090055,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_290_071_003.txt,-0.26189591396396494
PTF12jqh_12_292_068_003,PTF12jqh,-5.42224275254975,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_292_068_003.txt,-0.26189591396396494
PTF12jqh_12_295_087_003,PTF12jqh,-2.5354971279854657,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_295_087_003.txt,-0.26189591396396494
PTF12jqh_12_302_081_003,PTF12jqh,4.12704011906228,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_302_081_003.txt,-0.26189591396396494
PTF12jqh_12_305_087_003,PTF12jqh,7.000516400379539,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_305_087_003.txt,-0.26189591396396494
PTF12jqh_12_307_099_003,PTF12jqh,8.919926901844253,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_307_099_003.txt,-0.26189591396396494
PTF12jqh_12_310_073_003,PTF12jqh,11.778143438413181,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_310_073_003.txt,-0.26189591396396494
PTF12jqh_12_312_088_003,PTF12jqh,13.696890472720062,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_312_088_003.txt,-0.26189591396396494
PTF12jqh_12_315_080_003,PTF12jqh,16.574347557005172,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_315_080_003.txt,-0.26189591396396494
PTF12jqh_12_317_072_003,PTF12jqh,18.473190576431087,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_317_072_003.txt,-0.26189591396396494
PTF12jqh_12_320_086_003,PTF12jqh,21.336714850304386,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_320_086_003.txt,-0.26189591396396494
PTF12jqh_12_322_104_003,PTF12jqh,23.270058162187862,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_322_104_003.txt,-0.26189591396396494
PTF12jqh_12_332_050_003,PTF12jqh,32.823321836774696,0.04669,17.3205215576,0.00212650942048,0.955789810338,-0.0506478696968,spectra_sncosmo/PTF12jqh_12_332_050_003.txt,-0.26189591396396494
PTF11qmo_11_327_070_003,PTF11qmo,-5.063165571856867,0.055235,17.4272872716,0.00192749005024,-0.0682898118666,-0.104283763738,spectra_sncosmo/PTF11qmo_11_327_070_003.txt,-0.5334294468787775
PTF11qmo_11_330_076_003,PTF11qmo,-2.1899245928906343,0.055235,17.4272872716,0.00192749005024,-0.0682898118666,-0.104283763738,spectra_sncosmo/PTF11qmo_11_330_076_003.txt,-0.5334294468787775
PTF11qmo_11_335_077_003,PTF11qmo,2.5602021561314943,0.055235,17.4272872716,0.00192749005024,-0.0682898118666,-0.104283763738,spectra_sncosmo/PTF11qmo_11_335_077_003.txt,-0.5334294468787775
PTF11qmo_11_340_086_003,PTF11qmo,7.2655784730407476,0.055235,17.4272872716,0.00192749005024,-0.0682898118666,-0.104283763738,spectra_sncosmo/PTF11qmo_11_340_086_003.txt,-0.5334294468787775
PTF11qmo_11_342_071_003,PTF11qmo,9.141806148497825,0.055235,17.4272872716,0.00192749005024,-0.0682898118666,-0.104283763738,spectra_sncosmo/PTF11qmo_11_342_071_003.txt,-0.5334294468787775
